"","Aridity_2020","Elevation","Enhanced_Vegetation_Index_2020","Precipitation_2020","Rainfall_2020","Mean_Temperature_2020","Malaria_Incidence_2020","Malaria_Prevalence_2020"
"1",31.53978729,177.7929688,0.314935535,123.0174942,1183.953491,27.65950584,0.309521854,0.257954568
"2",29.42814064,75.55859375,0.25765729,117.3246994,1238.713379,27.7974968,0.253107041,0.195598289
"3",35.84780121,173.78125,0.326296687,133.5999603,1170.159424,27.39509583,0.27599296,0.223645419
"4",40.11928177,96.01171875,0.400224298,144.939621,1400.17627,27.38823891,0.427885145,0.424077123
"5",27.94386673,100.0361328,0.339118421,113.844574,1217.590698,27.76714516,0.341789335,0.302239895
"6",34.33494186,133.1064453,0.355192631,129.9124603,1151.507935,27.47408867,0.390666276,0.365599304
"7",36.83046341,124.7333984,0.321143508,135.9753876,1203.795898,27.33086014,0.397475392,0.38108173
"8",47.29491043,231.6201172,0.343509108,158.2326813,2059.050293,25.98919296,0.34436354,0.313957572
"9",32.85145569,174.2861328,0.304074794,126.8055725,1287.237915,27.38981438,0.315212339,0.271085709
"10",39.55877304,67.39257813,0.357315511,143.3765259,1245.813843,27.34431458,0.426245838,0.422344565
"11",35.73378372,135.0029297,0.368124306,132.9423981,1184.753906,27.36046028,0.371630222,0.346349537
"12",37.13830948,195.2480469,0.399800509,136.5880585,1263.121704,27.35843468,0.394475758,0.371788681
"13",41.52199554,166.1445313,0.304506928,146.907486,1397.343628,26.89982605,0.340896159,0.30368951
"14",35.6425705,205.9482422,0.262408048,133.2744446,1291.922729,27.28329086,0.254025072,0.198368087
"15",35.30223846,131.5585938,0.305199325,132.8323364,1315.523438,27.22880554,0.330932647,0.291129112
"16",36.04682922,140.3037109,0.296167463,133.859848,1276.447876,27.32333755,0.354385585,0.320437908
"17",24.12300873,530.8525391,0.283648789,102.1381912,1440.173828,26.63700867,0.293863147,0.264252692
"18",23.74708939,398.0791016,0.277370185,100.8076401,1425.151123,26.80425453,0.267933518,0.232808679
"19",23.87953568,432.8154297,0.253604233,101.3159714,1436.948975,26.71484375,0.292488039,0.264369041
"20",24.13269997,483.9736633,0.228792161,102.0437469,1404.258057,26.69493675,0.301540971,0.275209695
"21",24.15215302,426.3212891,0.226560161,101.8548584,1428.469849,26.81079292,0.289185762,0.261072814
"22",23.98791504,490.3818054,0.223032147,101.9965286,1416.668091,26.51675415,0.213781476,0.167268708
"23",23.47671318,552.5888672,0.300487071,100.507637,1478.593384,26.57092094,0.246696934,0.204883069
"24",23.60873222,452.921875,0.261396199,100.6493073,1444.327148,26.69117546,0.267705649,0.231207833
"25",24.32876205,309.5693359,0.298991024,101.7573776,1378.237183,27.08502579,0.260373026,0.227686509
"26",24.39717293,503.0341797,0.297343403,102.5493088,1371.427612,26.80523682,0.301597595,0.275257081
"27",23.82849503,186.9277344,0.304504454,100.0186615,1372.87439,27.45334244,0.301030755,0.276329249
"28",26.24355316,196.9072418,0.332092255,105.3276901,1191.057129,27.62530327,0.256725699,0.220201001
"29",33.37340164,360.2119446,0.377749234,125.7967758,1316.772949,27.38799286,0.192128837,0.147717506
"30",32.90508652,367.5224609,0.372357577,123.1484375,1246.666016,27.45017433,0.182138935,0.138794854
"31",32.89253998,425.6767578,0.35241279,116.498703,1211.792969,26.88880157,0.255304188,0.228780434
"32",35.53427887,402.9472656,0.371209443,131.1298218,1210.478271,27.30221367,0.254757375,0.222209871
"33",32.46776199,92.0488205,0.332123071,119.2429276,1247.598511,27.37022591,0.221757337,0.186674833
"34",32.07712936,329.1269226,0.402026832,122.7242584,1303.546387,27.47699738,0.251577437,0.217303813
"35",29.91616058,103.0556641,0.363589913,114.7591171,1233.018066,27.49732399,0.224658743,0.187774688
"36",41.94135666,28.20605469,0.365742147,144.756546,1361.603638,27.29250526,0.249167144,0.223989382
"37",37.22100067,93.16798401,0.328804642,132.6617432,1089.674927,27.45761108,0.194441751,0.154018596
"38",32.19459915,429.0400391,0.415240109,114.4440689,1329.011475,26.92769051,0.380660444,0.421087176
"39",28.54694939,169.4082031,0.35174638,110.1263046,1199.903442,27.64700508,0.257765472,0.230495661
"40",35.6107254,399.4648132,0.361388236,124.5381088,1169.231567,26.959795,0.221586436,0.186628699
"41",31.43756866,331.3310547,0.389058441,120.3965149,1319.383667,27.5110817,0.240000919,0.203681454
"42",28.27779198,289.2265625,0.355563611,102.884201,1239.997314,27.3125,0.356755406,0.379587591
"43",34.31620407,276.7304688,0.422208548,127.1352844,1201.755249,27.40321159,0.245307222,0.21114777
"44",26.13668251,305.9814453,0.195991024,95.9263916,1037.793945,27.54097176,0.291656137,0.268147707
"45",26.11913872,320.8300781,0.189515039,95.73125458,1033.653198,27.54282379,0.303310603,0.284359396
"46",25.97008133,311.2070313,0.214385852,95.72222137,1046.962769,27.59050941,0.338789076,0.335053355
"47",28.96626472,531.7851563,0.389220536,101.8370361,1197.838257,27.00033379,0.33778882,0.339909136
"48",28.07196617,415.9316406,0.338691831,98.30752563,1123.930298,27.04328728,0.317922235,0.307721287
"49",26.57657623,321.7001953,0.363942415,95.75833893,1068.014038,27.39976883,0.418175876,0.474289179
"50",26.63964462,350.2616882,0.365772843,97.8266983,1157.210083,27.47491455,0.389617383,0.415951163
"51",26.17162704,322.5751953,0.281153232,96.31666565,1090.713745,27.53726959,0.408949256,0.452485651
"52",26.29480934,316.7236328,0.246951878,95.9520874,1066.977295,27.48958397,0.333153963,0.326470941
"53",25.12226105,350.3857422,0.335519016,94.9368515,1012.936523,27.72803879,0.456750542,0.548411012
"54",25.82894135,306.9199219,0.318473071,96.0368042,1096.218628,27.64930534,0.399783701,0.435538679
"55",28.30027771,411.3515625,0.387413085,98.38645935,1139.99585,27.02639008,0.427288085,0.498542041
"56",25.98036385,293.3212891,0.22016637,95.9006958,1053.84436,27.59236145,0.335419595,0.329537034
"57",25.72714806,360.90625,0.344236553,96.79839325,1149.996582,27.75164986,0.40466246,0.443457365
"58",23.02974129,439.1542969,0.318007857,101.6547165,1517.272583,26.70160675,0.317882121,0.275795817
"59",24.21230698,174.2285156,0.224652171,104.3153915,1277.134766,27.34032059,0.284011304,0.239792064
"60",24.27229118,159.6367188,0.256203383,104.4207153,1292.587402,27.32669258,0.292126268,0.249304131
"61",24.28812408,157.9960938,0.286214054,104.5397873,1255.734863,27.60027504,0.336410016,0.307558119
"62",25.69152069,164.2373047,0.314915299,107.774292,1306.001587,27.52486992,0.353114575,0.327998102
"63",23.73967552,296.1494141,0.313304096,102.3952103,1357.439819,26.62876129,0.371400058,0.343731642
"64",22.80859375,219.1201172,0.309249103,101.3200531,1513.513672,26.94283867,0.3008717,0.257359654
"65",24.09286499,229.5380859,0.261915147,104.104744,1290.737183,27.36757851,0.330233574,0.295973867
"66",28.28166008,69.25391388,0.24687098,113.6679688,1134.996582,27.59583282,0.267012507,0.218955562
"67",24.97554779,193.5019531,0.282426894,106.1775208,1293.899048,27.54830742,0.309455127,0.272997588
"68",27.90789223,180.5390625,0.403298169,109.8606796,1165.11145,27.49960899,0.292748541,0.255480409
"69",23.98107719,409.5742188,0.204390347,102.0993042,1399.401245,26.45523834,0.287651479,0.239045411
"70",24.35109901,358.8916016,0.282674968,102.7826385,1361.622681,26.6529808,0.305019915,0.259956181
"71",23.24063873,196.8291016,0.249574989,99.20646667,1080.474365,28.45154762,0.406945616,0.349284917
"72",23.31420898,289.8935547,0.227313116,99.04288483,1231.994629,28.27756119,0.3943699,0.339544147
"73",23.44773674,424.6269531,0.280356199,99.80859375,1419.163208,26.96393204,0.255000502,0.187381193
"74",23.1946106,190.7617188,0.252661794,99.54153442,1088.657349,28.46601677,0.403241307,0.345537931
"75",23.72074699,224.2871094,0.293581367,96.37582397,1110.421021,28.37643242,0.449032038,0.407325
"76",22.23858261,304.9296875,0.260017842,95.95890045,1351.929321,27.82161522,0.277949721,0.213628709
"77",23.25622559,134.0058746,0.296634376,96.52309418,1208.346313,28.33883095,0.345394045,0.287683517
"78",23.09994888,180.1689453,0.316112518,97.00074005,1276.446045,28.11640739,0.300215364,0.234064013
"79",27.57159233,61.10450363,0.290688485,107.3784256,1274.513428,27.7501297,0.317667812,0.252618879
"80",23.32174683,240.0351563,0.249424636,98.42910767,1212.622314,28.28323174,0.404447526,0.353151381
"81",24.36036873,85.599617,0.30356127,96.21289063,1141.167725,28.26145935,0.401230305,0.346849889
"82",21.64740753,357.5087891,0.242613956,101.9858475,1197.176758,27.7103157,0.325540215,0.260344028
"83",23.2022953,525.9404297,0.310925573,99.73059845,1487.167847,26.65486145,0.340786159,0.331019402
"84",23.10825157,296.7978516,0.254686356,98.35416412,1252.034668,28.13143921,0.403119534,0.352814794
"85",22.82336235,183.2001953,0.34521386,97.9888916,1362.420044,28.12730026,0.395839363,0.348554581
"86",23.32427597,249.5761719,0.330785125,97.61371613,1176.422485,28.18580818,0.383457094,0.324759007
"87",22.05892944,1247.396484,0.204544351,105.0176773,1218.18811,23.59555817,0.192904964,0.140884727
"88",22.16021156,1273.8125,0.219819695,105.3722534,1208.860229,23.55426788,0.204214916,0.151334122
"89",21.87276268,187.5234375,0.261368066,98.01099396,1084.089966,27.57209206,0.312338561,0.27031073
"90",20.44812012,230.7548828,0.268873245,94.58853912,972.9525757,27.01736069,0.321268111,0.278453588
"91",21.10565567,842.734375,0.261330158,104.2503967,1246.450806,24.27721405,0.193191841,0.140535221
"92",22.90619469,937.1757813,0.320837706,102.4081192,1162.665771,25.12893486,0.276713073,0.227371708
"93",21.84415054,1229.333008,0.264301777,104.5362015,1210.065674,23.70690155,0.195200086,0.143013805
"94",18.7252121,288.8554688,0.259103239,89.51610565,983.3925171,27.23294258,0.297946781,0.248255625
"95",20.75796318,251.1982422,0.24992533,95.56771088,1028.984497,26.91041756,0.296718478,0.249444336
"96",21.0438633,1055.963867,0.317854434,96.79354858,1058.187622,26.24285316,0.321050763,0.279930264
"97",22.47589493,183.2226563,0.257123709,100.057724,1112.270874,27.53216171,0.340764612,0.314646751
"98",23.01681328,1088.620117,0.292413354,105.3122406,1192.162109,23.769907,0.240285218,0.184812993
"99",22.11885071,150.1181641,0.281475484,98.609375,1047.452637,27.68936729,0.340881675,0.303434819
"100",22.61872101,1259.209961,0.258634597,105.1040802,1116.297119,23.53083038,0.165131167,0.112401396
"101",22.17548752,1038.014648,0.276590347,103.9216156,1074.708618,23.61940193,0.187700525,0.133152455
"102",26.07328415,488.5625,0.251358032,105.6239624,1315.054443,26.06510544,0.359550029,0.306769818
"103",13.08960629,540.3887329,0.298414648,69.64344788,1016.779907,27.27902222,0.156617805,0.101061918
"104",18.85887909,163.2646484,0.193016216,85.16426849,880.7113037,28.12769127,0.286816865,0.22605513
"105",19.78675652,186.7714844,0.257590055,87.62080383,976.6899414,27.91103935,0.288887054,0.27590239
"106",25.13974762,485.6982422,0.265490592,103.0642395,1283.612061,26.45075226,0.385320693,0.339752644
"107",16.05574417,535.7714844,0.234075651,77.62622833,1148.187744,26.71811295,0.410021782,0.36040473
"108",22.91160965,349.6826172,0.291076601,96.426651,1165.5896,26.75026131,0.375219882,0.324204773
"109",13.42710304,449.4169922,0.25400278,70.83068848,1009.951538,27.49516869,0.245428428,0.171750098
"110",21.57600784,356.6494141,0.274643749,93.47730255,1081.646362,27.22981834,0.425926298,0.392047703
"111",15.0964613,919.0449219,0.273133218,74.72486115,1141.442017,26.98290062,0.220793471,0.161423817
"112",16.80587959,318.6210938,0.257622063,79.42018127,978.5673828,27.30017471,0.394459158,0.339939237
"113",18.84601974,162.6171875,0.209720701,85.06420898,879.8041382,28.1431427,0.316033274,0.25854528
"114",16.61287117,195.8974762,0.224296644,80.47412109,874.4765015,27.60402298,0.369680285,0.309332281
"115",15.97844887,515.7734985,0.275002956,79.00062561,998.7248535,27.59754181,0.409761488,0.328039289
"116",16.86531448,211.8349457,0.211694285,81.19726563,859.9854736,27.6091156,0.414731026,0.333033651
"117",10.97943401,363.59375,0.187960729,66.1931839,636.5302734,27.65844917,0.23147279,0.149030313
"118",16.67523766,510.8203125,0.254473239,90.30321503,1238.272339,26.05477524,0.126510516,0.071597964
"119",18.2953949,207.7509766,0.305772811,88.002388,965.7351074,27.30464363,0.313944966,0.224915758
"120",19.72216034,667.5634766,0.241838098,95.54206085,1023.660889,25.63624191,0.242733851,0.16362758
"121",13.95582962,346.3476563,0.219377875,77.37025452,927.5327148,27.19587708,0.223734751,0.147797644
"122",11.646842,374.2558594,0.215869978,69.35482025,690.8603516,27.53854179,0.210517138,0.132243097
"123",15.16544724,471.3632813,0.295865208,82.9704895,997.4448242,26.77012444,0.207953483,0.133686453
"124",17.20481682,573.7695313,0.283539712,89.69878387,1107.059937,26.19492149,0.228216261,0.149883524
"125",12.11378956,384.7792969,0.226432815,71.45716095,759.486084,27.44687462,0.230410308,0.149038076
"126",17.22338676,498.9228516,0.234188914,93.2410202,1276.241455,25.85959244,0.186009601,0.114032567
"127",18.57530594,566.7539063,0.267303348,92.49733734,998.4406128,26.22362518,0.276932716,0.193841338
"128",20.57594872,823.65625,0.273701608,103.5760269,1376.170166,24.61986351,0.223042235,0.150579944
"129",16.05788231,445.90625,0.228530094,87.69829559,1137.577759,26.32844353,0.144051179,0.084614418
"130",12.66376877,382.8710938,0.223037109,74.40697479,832.2437134,27.34043694,0.166045174,0.099188693
"131",13.5573864,401.8125,0.236997992,77.98145294,967.7590332,27.11564064,0.194386974,0.120899662
"132",19.65345383,624.2558594,0.255822092,96.96642303,1137.084961,25.15671349,0.204185069,0.133945897
"133",10.39421177,334.3632813,0.192765892,58.9894104,703.5241699,28.37287331,0.159316584,0.093472965
"134",10.16571808,319.6650391,0.19680658,57.88767624,690.1700439,28.47973061,0.140111968,0.079524167
"135",8.223496437,304.4453125,0.239478409,50.16535187,665.8668213,28.35801506,0.180704385,0.109265968
"136",10.12531567,315.3583984,0.234605119,57.64149475,690.5969238,28.53236389,0.181335643,0.109469593
"137",10.0242548,314.9560547,0.215088546,57.2935791,676.7340698,28.47287369,0.182565391,0.110675082
"138",10.36994076,321.6943359,0.240384951,58.64207458,716.7307739,28.59537125,0.200412601,0.124092288
"139",8.827160835,302.4833984,0.22888732,52.2624855,692.34198,28.38978577,0.202402547,0.12390656
"140",10.09985256,321.1503906,0.207605407,57.7706604,691.9230347,28.37605667,0.190293118,0.116432816
"141",10.54313946,335.9160156,0.22214888,59.5987854,725.0722046,28.37128258,0.227814615,0.14606604
"142",7.402828217,288.9335938,0.206836596,44.71449661,615.9969482,28.34023476,0.180763334,0.108179435
"143",8.626833916,289.8554688,0.217849836,50.1902771,714.3126221,28.58724022,0.186035246,0.112038247
"144",13.50676727,476.6347656,0.260790378,71.03696442,991.9555664,27.73848343,0.232019678,0.160786241
"145",9.562088013,330.2109375,0.227160662,56.12621689,712.7821655,28.19301224,0.207517579,0.128936812
"146",11.36606026,360.0527344,0.237166166,64.2582016,768.8887939,27.74934959,0.264097363,0.177554056
"147",15.1271801,385.5585938,0.217686489,78.75522614,1029.279175,27.64961052,0.327294201,0.242536694
"148",15.20125008,374.7402344,0.246607602,78.73178864,1049.963257,27.64839554,0.353443801,0.269130468
"149",15.59449673,517.5410156,0.1678866,80.31278992,902.1137695,27.58153915,0.27850911,0.196496397
"150",14.42655659,287.3808594,0.236219019,78.06558228,836.9050293,27.57708359,0.290672243,0.207689553
"151",15.59449673,517.5410156,0.1678866,80.31278992,902.1137695,27.58153915,0.27850911,0.196496397
"152",15.06577778,503.6318359,0.229321823,79.71718597,911.4336548,27.39704895,0.319238812,0.23368302
"153",15.41330147,409.3486328,0.213935927,80.0133667,849.3986816,27.61267471,0.340404779,0.254570216
"154",17.51134491,290.9072266,0.270020396,83.97009277,889.2470703,27.40902901,0.424230307,0.345682055
"155",17.10586357,488.4531555,0.244713739,83.68880463,1007.204773,27.18524361,0.366488308,0.283705115
"156",14.52901077,414.0351563,0.235300928,78.90081024,965.2494507,27.15785599,0.29939726,0.215955004
"157",14.16215515,329.90625,0.248695955,77.50030518,838.9396973,27.52384377,0.274832666,0.195255637
"158",15.59449673,517.5410156,0.1678866,80.31278992,902.1137695,27.58153915,0.27850911,0.196496397
"159",15.31239128,347.1484375,0.227806151,79.78239441,866.9782104,27.67948532,0.359173596,0.272391915
"160",14.25136948,339.9697266,0.246570915,77.79058075,852.8863525,27.54097176,0.285877764,0.204057038
"161",15.18559551,267.9658203,0.137480155,79.38713837,870.9654541,27.71582794,0.284527749,0.200169191
"162",15.83682442,375.0810547,0.230897799,80.71419525,857.4943848,27.63541794,0.331110954,0.245886192
"163",21.26672745,212.4052734,0.246050119,95.0799942,1162.420166,27.68441963,0.432549149,0.396686703
"164",24.22663498,131.5625,0.222753406,104.228157,1189.233032,27.77763367,0.306429267,0.24291119
"165",37.0611496,290.8994141,0.33995679,136.265152,1970.170776,26.56720161,0.267269999,0.209406883
"166",20.84057045,167.8720703,0.267160624,94.33072662,1052.446899,27.85703087,0.430435091,0.391313881
"167",21.53831863,236.4228516,0.257311195,95.84552765,1202.265747,27.67131042,0.457866192,0.432806402
"168",21.85250282,439.2998047,0.299172044,96.05996704,1179.242798,27.08638573,0.323213845,0.261143744
"169",23.18106842,108.5683594,0.299410135,101.5831909,1110.895142,27.78995895,0.376078069,0.321011245
"170",19.04883003,195.9472656,0.287405074,89.22691345,928.7980347,27.70274925,0.337992758,0.278663456
"171",38.67713165,235.4931641,0.400204659,137.5623322,2185.757813,25.27556419,0.420921504,0.38890776
"172",42.03033066,1142.351685,0.418291152,143.6109314,2078.227539,23.65273476,0.319131762,0.267271638
"173",38.41640472,267.4677734,0.33652398,139.3945313,1984.970825,26.40846443,0.371261865,0.33244881
"174",30.7011013,175.5527344,0.308100551,121.0055161,1375.457642,27.47000885,0.38049379,0.332883
"175",22.26080894,451.5097656,0.238560349,96.01132965,1143.564575,26.44856834,0.366041124,0.312727898
"176",21.41131973,206.734375,0.230485737,95.32498932,1157.14563,27.5349102,0.366258919,0.310456812
"177",11.65094566,386.9345703,0.210356593,67.46979523,811.0361938,27.54852486,0.245450348,0.164276764
"178",7.323836803,327.4736328,0.179976076,47.5982666,466.6798096,28.31497383,0.160383299,0.094040774
"179",8.016557693,335.5107422,0.184214383,51.54813385,427.9346924,28.02365494,0.139386907,0.079327337
"180",11.56481552,396.7480469,0.221408874,66.36818695,783.4914551,27.59661484,0.260804474,0.174712703
"181",13.61287594,291.625,0.22779958,75.78129578,809.4551392,27.45578766,0.286575705,0.20063819
"182",11.6087532,386.3154297,0.222349703,68.78858185,745.0818481,27.40269089,0.276269913,0.192427516
"183",9.047136307,346.5771484,0.251088023,56.70677185,472.5561523,27.88129425,0.185803756,0.115350917
"184",7.762051582,343.6416016,0.187327176,50.22986221,518.7215576,28.20439911,0.161328852,0.094123319
"185",12.38317108,426.9257813,0.246238351,71.99062347,819.6699829,27.28068542,0.278141588,0.192614079
"186",7.562094212,346.7685547,0.191460669,49.2159729,547.4342041,28.2784729,0.150387853,0.085299276
"187",6.991580486,346.7695313,0.181131735,46.10902786,496.248291,28.42754745,0.1423866,0.0796073
"188",13.46766472,461.1396484,0.230414942,73.91783905,858.4267578,27.50364685,0.288366586,0.200473443
